gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000069255.13	Dusp22	238.471205730084	1.24696068956845	0.161430415668094	7.7244469972266	1.12339972386507e-14	1.4551471141604e-13
ENSMUSG00000032350.9	Gclc	775.896267427964	-0.966764233007277	0.125172030806127	-7.72348444601535	1.13191967811975e-14	1.46526612991874e-13
ENSMUSG00000031762.7	Mt2	420.623070662419	-1.41606995178856	0.183353532505495	-7.72316700113825	1.13474343715396e-14	1.46800340035311e-13
ENSMUSG00000044337.5	Ackr3	1077.93594953665	-1.12174701999057	0.14524804813522	-7.72297483093387	1.1364562107353e-14	1.46930088107496e-13
ENSMUSG00000027510.17	Rbm38	223.195151630304	1.67299803093395	0.216821506689309	7.71601515218342	1.20023049549643e-14	1.55078470825722e-13
ENSMUSG00000027763.13	Mbnl1	4589.74459419219	-0.91714298728358	0.11891188663107	-7.71279485396666	1.2309186558946e-14	1.58944387138879e-13
ENSMUSG00000049775.16	Tmsb4x	8931.54376018143	-1.06387460436883	0.138075724906747	-7.70500828503599	1.30834802551276e-14	1.68837255486837e-13
ENSMUSG00000016487.15	Ppfibp1	4592.46181887114	-0.651372696000953	0.0845416425852318	-7.70475562199142	1.3109391673132e-14	1.69066229434367e-13
ENSMUSG00000038859.7	Baiap2l1	360.098446969796	1.29193929118175	0.167818414781149	7.69843579363187	1.37741914528035e-14	1.77529258332242e-13
ENSMUSG00000028860.13	Sytl1	199.211960243974	1.42164883488865	0.184669797897792	7.69832886087568	1.37857206736153e-14	1.77567288253369e-13
ENSMUSG00000026175.12	Vil1	110.835341499604	9.2740011749966	1.2058825315557	7.69063398159708	1.46407720403974e-14	1.8846352018917e-13
ENSMUSG00000018774.13	Cd68	126.586898471081	1.76090083529164	0.228996122473199	7.68965350274756	1.47534031293829e-14	1.89795333359289e-13
ENSMUSG00000043681.5	Fam25a	55.9280590490748	9.25148260421721	1.20364145360094	7.68624458433157	1.51516722618669e-14	1.94797803818872e-13
ENSMUSG00000028266.17	Lmo4	991.362540605749	-0.798139111875527	0.103882124110551	-7.68312275773402	1.5525668348233e-14	1.99482190651816e-13
ENSMUSG00000076431.4	Sox4	2656.75306460089	-0.817133258458527	0.106420664256315	-7.67833262617548	1.6117255743272e-14	2.06954762177411e-13
ENSMUSG00000028015.3	Ctso	262.564761750297	-1.20046942123748	0.156355278970069	-7.67783108536607	1.61804646270587e-14	2.0763759288003e-13
ENSMUSG00000024056.10	Ndc80	366.968193450184	1.08701470285769	0.141614617327087	7.67586512871774	1.64305931589946e-14	2.10716758239175e-13
ENSMUSG00000040511.14	Pvr	1823.86584944482	0.78247965188576	0.101946956871021	7.67536055907697	1.64954005711795e-14	2.11416901809811e-13
ENSMUSG00000027488.12	Snta1	408.110299595553	-1.2800040591472	0.166817488979021	-7.67308072421695	1.67913739051631e-14	2.15077133949859e-13
ENSMUSG00000022594.14	Lynx1	977.417344326377	-0.958293543309272	0.124892769233107	-7.67293054028339	1.68110535111018e-14	2.15196039966788e-13
ENSMUSG00000035093.16	Secisbp2l	1789.99205583294	-0.726390112111684	0.0946745707862181	-7.67249437815698	1.6868335486277e-14	2.15795844394591e-13
ENSMUSG00000026398.14	Nr5a2	56.5972535650617	9.26441536507798	1.20807661318187	7.66873165492132	1.73705413372293e-14	2.2208328297672e-13
ENSMUSG00000074480.4	Mex3a	879.816295582297	0.764825651937435	0.0997487343814238	7.66752236687896	1.75350452619184e-14	2.24048087578055e-13
ENSMUSG00000004207.14	Psap	19385.9251107157	-0.829252108753422	0.108154112429175	-7.66731925516432	1.75628252264921e-14	2.24264601704602e-13
ENSMUSG00000004952.13	Rasa4	402.960320909186	-1.06738195304699	0.139213365042919	-7.66723764430176	1.75739994844808e-14	2.24268936701152e-13
ENSMUSG00000037306.13	Man1c1	856.75968338901	-1.05590360266148	0.137789520322408	-7.66316335372105	1.81408367681267e-14	2.31359938548031e-13
ENSMUSG00000024738.6	Pga5	55.3451209929578	9.24154964620109	1.20668123759837	7.65865031977649	1.87897226479885e-14	2.39487973578026e-13
ENSMUSG00000032547.12	Ryk	3306.6177416985	-0.670069712930913	0.087582767407188	-7.65070267551194	1.99884024219302e-14	2.54609194911713e-13
ENSMUSG00000017817.11	Jph2	646.61225641007	-1.18500290325544	0.154939409599198	-7.64816973500056	2.03860015068393e-14	2.59514049932391e-13
ENSMUSG00000006205.13	Htra1	1421.87677255324	-0.915492140327175	0.119740600806855	-7.64562841808262	2.07927317544367e-14	2.64529043998208e-13
ENSMUSG00000040713.12	Creg1	317.540384776472	-1.04936602984676	0.137332076266511	-7.64108472233627	2.15399261066894e-14	2.73866664915457e-13
ENSMUSG00000032336.17	Nptn	6686.64117816894	-0.641438519744882	0.0839684712303726	-7.63904011048452	2.18847128670187e-14	2.78079601985525e-13
ENSMUSG00000056999.15	Ide	2560.69905068605	0.738512946982494	0.0967232134391138	7.63532269786901	2.25255504494144e-14	2.86046851995356e-13
ENSMUSG00000028661.8	Epha8	100.643819326329	9.13987868236072	1.19710738965144	7.63496972900814	2.25873490704345e-14	2.86655756228648e-13
ENSMUSG00000002308.16	Cd320	353.447924746574	1.00285093786682	0.131372587888592	7.63363920879193	2.28218024854194e-14	2.89453731400549e-13
ENSMUSG00000002835.9	Chaf1a	461.8566897441	0.948341480687443	0.12424311484265	7.63294997785984	2.29441926616539e-14	2.90827828477388e-13
ENSMUSG00000045930.3	Clec14a	214.681321255826	-1.26338501544111	0.165669936195573	-7.62591598966803	2.42307600413823e-14	3.06947675701697e-13
ENSMUSG00000038619.12	Ensa	2173.1639112398	-0.64458583911826	0.0845362129570805	-7.62496705933018	2.44096709698593e-14	3.09024941532182e-13
ENSMUSG00000028403.15	Zdhhc21	1006.18894736096	1.2567196610167	0.164825241069697	7.62455830709383	2.44871367557706e-14	3.0981616363551e-13
ENSMUSG00000023169.15	Slc38a1	2335.11513193951	0.687880017797706	0.0902290175779128	7.62371170897124	2.46483519801189e-14	3.11665386460892e-13
ENSMUSG00000024036.16	Slc37a1	34.0175439887374	5.04676039342062	0.662369209708408	7.61925572543194	2.55142551195224e-14	3.22417317899263e-13
ENSMUSG00000027186.15	Elf5	83.0901559157006	7.96521631985198	1.04556541285841	7.61809469010297	2.57447421093442e-14	3.25131431922706e-13
ENSMUSG00000027956.11	Tmem144	190.77365825478	1.2613726665219	0.165630485892221	7.61558272154501	2.6250445761087e-14	3.31315839517524e-13
ENSMUSG00000025726.11	Slc28a1	99.9428930564221	9.13128940580656	1.19918307024595	7.61459166024899	2.64526406478436e-14	3.33664356349613e-13
ENSMUSG00000023393.15	Slc17a9	126.414857151207	1.51678854322459	0.199302078763728	7.61050036524074	2.73036796102925e-14	3.44189320495398e-13
ENSMUSG00000030726.16	Pold3	340.621693330976	1.06237753251995	0.139595690205582	7.61038919579388	2.73271760873973e-14	3.44275847737697e-13
ENSMUSG00000054766.13	Set	2858.41849819017	0.886062432174889	0.116436847677503	7.60981123972913	2.74496521675027e-14	3.45608485532322e-13
ENSMUSG00000038080.17	Kdm1b	608.112912931475	1.07575419409793	0.141461711661466	7.60456084874992	2.85872943653269e-14	3.59713316758603e-13
ENSMUSG00000037902.18	Sirpa	895.506535544716	-0.842975155063617	0.110863355537814	-7.60373119660886	2.87712545840501e-14	3.61808140118623e-13
ENSMUSG00000022186.14	Oxct1	2905.09589669178	-0.882413278666938	0.116058397037911	-7.6031834075624	2.8893354447455e-14	3.63122977357542e-13
ENSMUSG00000056380.13	Gpr50	36.1317114556827	5.40600231412472	0.711817883668294	7.59464244739868	3.08643461563536e-14	3.87658435127648e-13
ENSMUSG00000027330.16	Cdc25b	595.357495073094	0.901206826829675	0.118751453946882	7.58901720254127	3.22340970127958e-14	4.0461708554752e-13
ENSMUSG00000019877.10	Serinc1	7041.43782589345	-0.665722098247748	0.087754574768783	-7.58618111935249	3.29471797320074e-14	4.13317377741104e-13
ENSMUSG00000041577.5	Prelp	3948.27356745856	-0.882797094456927	0.116380670598403	-7.58542711532579	3.31393567196101e-14	4.15476405051005e-13
ENSMUSG00000020469.8	Myl7	36.7366924973634	4.94316650373993	0.651831591884576	7.58350249555755	3.36349070873469e-14	4.21433984141038e-13
ENSMUSG00000039395.8	Mreg	69.2730611632725	2.07298100868615	0.273411389807161	7.58191167583852	3.4050006091453e-14	4.26376936531752e-13
ENSMUSG00000043336.14	Filip1l	1858.73906347258	-0.981058714393146	0.129459512501011	-7.57811222551515	3.50619058767416e-14	4.38782581464737e-13
ENSMUSG00000026646.16	Suv39h2	113.617062548483	1.70055571858714	0.224463249285763	7.57609864420242	3.56101091042129e-14	4.453738056484e-13
ENSMUSG00000029405.16	G3bp2	4339.35485936226	0.893464704050429	0.117970008928137	7.57365971375569	3.62854120030907e-14	4.53545738557956e-13
ENSMUSG00000020875.9	Hoxb9	748.113165542674	-1.03054460960277	0.136170537157616	-7.56804394778829	3.78885821923813e-14	4.73298589499155e-13
ENSMUSG00000068105.11	Tnfrsf13c	96.0080527300502	9.06832056302524	1.19885204337417	7.56416991833494	3.90349207982591e-14	4.87324382149074e-13
ENSMUSG00000030342.8	Cd9	4386.47565129566	0.767284857448212	0.101474357342756	7.56136700483367	3.98855101363775e-14	4.97643263600288e-13
ENSMUSG00000025817.12	Nudt5	657.35789623015	0.83766989504716	0.110890466327513	7.55402987100005	4.21993330071637e-14	5.26195177057398e-13
ENSMUSG00000002732.14	Fkbp7	564.756596930219	-0.907766018692231	0.120182285077136	-7.55324312655233	4.24551398168373e-14	5.29066188482069e-13
ENSMUSG00000051323.16	Pcdh19	2721.02311623442	-0.810450745129062	0.107305567561214	-7.55273713702437	4.2620465335219e-14	5.30806866410168e-13
ENSMUSG00000087370.3	Tmem170b	287.564651241932	1.27960461638616	0.169473012327738	7.55049195627431	4.3361718121709e-14	5.39713892604482e-13
ENSMUSG00000029650.10	Slc46a3	76.4156740130827	2.15679980452761	0.285681382034785	7.54966875743058	4.36366634927129e-14	5.42809674059894e-13
ENSMUSG00000075334.2	Rprm	120.383636037948	-1.52769108472082	0.202457267214843	-7.54574585410987	4.49706273936758e-14	5.59067277130147e-13
ENSMUSG00000067780.3	Pi15	680.676512582008	-1.05242920662788	0.139568086213184	-7.54061501581633	4.67760137146696e-14	5.81162489723857e-13
ENSMUSG00000011349.5	Dmrtc2	51.462277133613	9.13178112098334	1.21103473554035	7.54047828108651	4.68250887616846e-14	5.81423222722321e-13
ENSMUSG00000026580.16	Selp	100.112037629	-1.75852259076122	0.233472020288767	-7.5320485452013	4.99503794020844e-14	6.19857855661717e-13
ENSMUSG00000021124.13	Vti1b	1063.1363865314	-0.694900751631704	0.0922707227925164	-7.53110770785101	5.03116645599392e-14	6.23967132849719e-13
ENSMUSG00000032741.9	Tpcn1	1623.3076003049	0.764888492371891	0.101578071778478	7.53005524696277	5.07188586878866e-14	6.28640512563212e-13
ENSMUSG00000050917.5	Fgf4	92.0893607446302	9.00894193378539	1.19660520648205	7.52875040571749	5.12281992709733e-14	6.34573606648639e-13
ENSMUSG00000036052.14	Dnajb5	318.198450369033	-1.03551215403107	0.137549242575927	-7.52830138966033	5.14046316681354e-14	6.36378272068621e-13
ENSMUSG00000022816.11	Fstl1	27780.7284799881	-0.654133045295368	0.0869026232188262	-7.52719562501837	5.18416722968943e-14	6.41405125447349e-13
ENSMUSG00000038587.10	Akap12	5531.322679758	0.749612249214991	0.0996173788393704	7.52491440699032	5.27548719896865e-14	6.52313677009869e-13
ENSMUSG00000020471.11	Pold2	411.296362466496	1.08511414227299	0.144276186607278	7.52108970849563	5.43215591611218e-14	6.71284748105111e-13
ENSMUSG00000026181.13	Ppm1f	1449.39885241114	-0.654983649294738	0.087106519559819	-7.5193412916118	5.50529019456946e-14	6.79916478146737e-13
ENSMUSG00000022206.7	Npr3	220.134727338722	-1.28088375799756	0.170404125656407	-7.51674147009947	5.61583106015638e-14	6.93154961921151e-13
ENSMUSG00000023066.10	Rttn	333.63596224804	1.10062831483785	0.146444203865676	7.51568369238692	5.66142828987968e-14	6.98366532611559e-13
ENSMUSG00000005397.8	Nid1	10061.0272542369	-0.637023227754628	0.0848040323127847	-7.51170917681226	5.83603258918191e-14	7.19476108180324e-13
ENSMUSG00000052504.7	Epha3	282.76651934842	-1.12302229191839	0.149510750196818	-7.51131467429616	5.85364959797432e-14	7.21218410883753e-13
ENSMUSG00000004665.10	Cnn2	6513.9122558857	-0.696164727599661	0.0926993673247419	-7.50991886666147	5.91640191538337e-14	7.28516378622964e-13
ENSMUSG00000054387.13	Mdm4	3450.74049098616	0.950077863186895	0.126513353531607	7.50970420643808	5.92611104403591e-14	7.2927807669738e-13
ENSMUSG00000042388.14	Dlgap3	35.831059119874	5.40569588929491	0.719993449753917	7.50797926167591	6.00470145938604e-14	7.38510490242612e-13
ENSMUSG00000067049.8	Unc93a	93.4835250573802	9.02879404320917	1.20258053595504	7.50784980570042	6.01064078296983e-14	7.38801980799837e-13
ENSMUSG00000039384.8	Dusp10	264.003011203379	-1.11343421653538	0.148347696237485	-7.50557133528332	6.11612533075496e-14	7.51321532470605e-13
ENSMUSG00000041064.14	Pif1	123.227355581941	1.65504246456326	0.220523458469569	7.50506307151739	6.13990313714778e-14	7.53795106974033e-13
ENSMUSG00000024803.9	Ankrd1	232.411714887177	-1.41366568203051	0.188375297469827	-7.5045173173884	6.16553601930601e-14	7.56493361372941e-13
ENSMUSG00000022663.3	Atg3	1002.68915465107	-0.724904121395036	0.0966258032350411	-7.50217951235775	6.2765333655045e-14	7.68745349896909e-13
ENSMUSG00000032625.14	Thsd7a	240.54638257641	-1.09078597244101	0.145393771014993	-7.5022881986363	6.27132974913195e-14	7.68745349896909e-13
ENSMUSG00000048701.13	Ccdc6	2280.07715701126	0.672590286415225	0.0896520868884653	7.50222677194323	6.27427017808311e-14	7.68745349896909e-13
ENSMUSG00000032908.9	Sgpp2	36.3469969240164	4.3795911480497	0.583802881306035	7.50183201948584	6.29319891767509e-14	7.70330717900394e-13
ENSMUSG00000039813.14	Tbc1d2	884.742236183199	0.868651392830573	0.115816462372531	7.50024111457059	6.37005495070782e-14	7.79277585252371e-13
ENSMUSG00000021728.8	Emb	1654.57153607396	-0.743214204435422	0.0990953532649488	-7.49999046320879	6.38224767456077e-14	7.80308001274267e-13
ENSMUSG00000025959.13	Klf7	619.815108486988	-0.825629041850238	0.110087193008216	-7.49977376377124	6.39280732561113e-14	7.81137655447608e-13
ENSMUSG00000032802.8	Srxn1	1142.62643414179	-0.728285208587026	0.0971178355876165	-7.49898516766255	6.43138038938746e-14	7.85387272447971e-13
ENSMUSG00000021730.8	Hcn1	68.9975486141846	-2.03614125328354	0.271572211215839	-7.49760531155842	6.4994252907619e-14	7.93228797720994e-13
ENSMUSG00000024238.15	Zeb1	2480.38256528563	-0.718938219581828	0.095924315292364	-7.49484859381695	6.63749364882403e-14	8.09602127501524e-13
ENSMUSG00000021319.7	Sfrp4	70.2483452519415	-1.99658258868646	0.26640884828359	-7.49443046486621	6.65868565650342e-14	8.11708683180002e-13
ENSMUSG00000049658.13	Bdp1	1178.21244707474	0.971044511007761	0.129571804481284	7.49425783560821	6.66745440326279e-14	8.12299227152069e-13
ENSMUSG00000037600.16	Kdf1	47.6024478879101	6.56961599058072	0.876890180399186	7.49194840748477	6.78585987525472e-14	8.26238315046455e-13
ENSMUSG00000019880.10	Rspo3	121.934547575348	-1.83014345325462	0.244303992994147	-7.49125477166664	6.82182485398588e-14	8.30129057334825e-13
ENSMUSG00000060681.15	Slc9a6	497.266784215253	-0.858883588087803	0.114658858552512	-7.49077392650346	6.84686655621638e-14	8.3268678523574e-13
ENSMUSG00000037788.14	Vopp1	1519.8550667277	-0.696839867319976	0.0930338269658779	-7.49017739080599	6.87805887200175e-14	8.35989081571135e-13
ENSMUSG00000000223.13	Drp2	147.988873182128	1.58169822990643	0.211179679228188	7.48982210640325	6.89670270546954e-14	8.37763200120388e-13
ENSMUSG00000034997.5	Htr2a	428.591462533241	-1.1713571858943	0.15648657990968	-7.48535233225992	7.13554476234207e-14	8.66267689359053e-13
ENSMUSG00000024785.7	Rcl1	437.92567785593	0.959588353747128	0.128226932915809	7.48351638713197	7.23598754502508e-14	8.77946695161044e-13
ENSMUSG00000034462.9	Pkd2	3600.59139644466	-0.694165060790349	0.0927963573067746	-7.48052058224134	7.40287725032719e-14	8.97143771689242e-13
ENSMUSG00000037313.16	Tacc3	781.086775138795	0.896680192223251	0.119868661193637	7.48052229243427	7.40278090820309e-14	8.97143771689242e-13
ENSMUSG00000039633.7	Lonrf1	217.37860229577	1.2394703823293	0.165792627926163	7.47602832425885	7.6602453101632e-14	9.27790624195834e-13
ENSMUSG00000028341.9	Nr4a3	72.9748846406015	-2.15098583532503	0.287828441230375	-7.47315250060158	7.8296019968729e-14	9.47748138791066e-13
ENSMUSG00000035439.13	Haus8	314.078697867309	1.09873657190212	0.147127033721574	7.46794483725805	8.14569751338567e-14	9.85434207069374e-13
ENSMUSG00000022945.12	Chaf1b	278.171685572183	1.07616464394864	0.144142217308393	7.46599201846726	8.26743582581591e-14	9.99577419150488e-13
ENSMUSG00000006378.15	Gcat	94.5126835506496	1.72700498980933	0.231450950902666	7.46164568809914	8.5448409468794e-14	1.03251408499391e-12
ENSMUSG00000042099.16	Kank3	195.755868183953	1.26535309506459	0.169624346468603	7.45973748113336	8.66950378797785e-14	1.04696650471035e-12
ENSMUSG00000031451.6	Gas6	2837.26924537694	-0.936107478806311	0.125512262687535	-7.45829498060098	8.7649269377021e-14	1.05787301856266e-12
ENSMUSG00000032244.9	Fem1b	1308.30196958848	0.794258435676539	0.106560501919401	7.45359135298829	9.08330516279638e-14	1.09566045200887e-12
ENSMUSG00000039239.14	Tgfb2	1312.82362766793	-0.696599865610059	0.0935370501646335	-7.44731488093736	9.52590747130063e-14	1.14837949183723e-12
ENSMUSG00000079057.4	Cyp4v3	160.903899156409	-1.36060223462291	0.182730048390919	-7.44596877527302	9.62355677561363e-14	1.15947614492681e-12
ENSMUSG00000024556.4	Me2	1172.40756525908	0.861456235795362	0.115755689985231	7.44202065492652	9.91567138824964e-14	1.19397604459208e-12
ENSMUSG00000048387.8	Osr1	385.461918542622	-1.32075412984483	0.177679264176956	-7.43336109569575	1.05872363208111e-13	1.27410002677017e-12
ENSMUSG00000055044.12	Pdlim1	828.808700693293	0.979886978357217	0.131900464459448	7.42898808107291	1.09431605568722e-13	1.31616781154385e-12
ENSMUSG00000028800.15	Hdac1	1363.49782923132	0.738541376126433	0.0994215166093658	7.42838573895644	1.09930982689106e-13	1.32140616183613e-12
ENSMUSG00000024899.7	Papss2	615.267258064746	-0.950288503548934	0.127976069318157	-7.42551719717578	1.1234007029224e-13	1.34958044978472e-12
ENSMUSG00000028962.14	Slc4a2	1885.75561769678	-0.861151916579039	0.11597706222575	-7.42519167197734	1.12616712675242e-13	1.35211910421394e-12
ENSMUSG00000005892.4	Trh	42.6695156368712	5.64887328421389	0.761000168319647	7.42295930983442	1.14531971623864e-13	1.3743172641405e-12
ENSMUSG00000025213.11	Kazald1	125.317092300774	-1.60685335991012	0.216563185916914	-7.41978999388474	1.17306185196566e-13	1.40679068793958e-12
ENSMUSG00000026617.16	Bpnt1	574.963872808332	0.930170202754402	0.125384662978047	7.41853254346791	1.18425081270292e-13	1.41938665733282e-12
ENSMUSG00000026979.16	Psd4	310.605145143748	1.00930985872442	0.136069342202808	7.41761400757027	1.1924902899657e-13	1.42843498333334e-12
ENSMUSG00000024966.9	Stip1	3602.65966722975	0.654925232134704	0.088317590820234	7.41556949246692	1.21103284415843e-13	1.44980733610383e-12
ENSMUSG00000024006.17	Stk38	2288.28375639494	0.700110811729769	0.0944218861365518	7.41470902961287	1.21892119078015e-13	1.45840749872592e-12
ENSMUSG00000061411.12	Nol4l	195.561826741656	1.18952273982547	0.160485105996783	7.41204445382812	1.24367051850865e-13	1.48715979564475e-12
ENSMUSG00000039461.12	Tcta	408.161756743	-0.965283038011925	0.13028188034337	-7.40918871809213	1.27074369921586e-13	1.51865611028113e-12
